brand,model_year,bike_age,price,price_segment,power_bhp,owner_num,annual_depreciation,price_retention_ratio
royal-enfield,2019,6,145600.0,Premium (100-200k),19.8,1,-0.0821785656545373,1.12
ktm,2019,6,83000.0,Mid-range (50-100k),25.1,4,0.014586788353188052,0.9222273457074761
royal-enfield,2017,8,134823.0,Premium (100-200k),19.8,2,-0.05087127808078962,1.0371
royal-enfield,2018,7,147100.0,Premium (100-200k),19.8,1,-0.07160561513568853,1.1315384615384616
ktm,2014,11,46000.0,Budget (<50k),25.0,4,0.059806434057071534,1.4603174603174602
um,2017,8,120000.0,Premium (100-200k),24.8,1,-0.035682599438457974,0.9255688391824142
um,2018,7,150000.0,Premium (100-200k),25.0,1,-0.07459844362836598,1.1569610489780178
um,2017,8,100288.0,Premium (100-200k),25.0,1,-0.012710109161601757,0.7735287311993829
um,2017,8,120000.0,Premium (100-200k),24.8,1,-0.035682599438457974,0.9255688391824142
um,2017,8,97750.0,Mid-range (50-100k),24.8,1,-0.009470471484098741,1.080110497237569
um,2017,8,100000.0,Premium (100-200k),24.8,1,-0.012346122932694215,0.7713073659853451
royal-enfield,2019,6,140000.0,Premium (100-200k),19.8,1,-0.07512766668447712,1.0769230769230769
royal-enfield,2019,6,125000.0,Premium (100-200k),19.8,1,-0.0550111124672894,0.9615384615384616
royal-enfield,2018,7,132500.0,Premium (100-200k),19.8,1,-0.05572237053974649,1.0192307692307692
um,2017,8,110317.0,Premium (100-200k),24.8,1,-0.024847696517941387,0.8508831469340532
royal-enfield,2018,7,158000.0,Premium (100-200k),27.2,1,-0.08260467191794008,1.2153846153846153
ktm,2013,12,65000.0,Mid-range (50-100k),25.0,1,0.027337597210557174,0.7222262345901922
royal-enfield,2015,10,90000.0,Mid-range (50-100k),19.8,2,0.0007193678178752938,1.0588235294117647
royal-enfield,2017,8,122400.0,Premium (100-200k),19.8,1,-0.03824942956582267,0.9415384615384615
royal-enfield,2018,7,153000.0,Premium (100-200k),19.8,2,-0.0776427294410813,1.176923076923077
ktm,2017,8,121000.0,Premium (100-200k),24.6,1,-0.03675752258693654,0.8330464716006885
royal-enfield,2017,8,149900.0,Premium (100-200k),19.8,1,-0.06488872324712536,1.153076923076923
um,2018,7,155800.0,Premium (100-200k),24.8,1,-0.0804382461704154,1.2016968762051679
royal-enfield,2016,9,113300.0,Premium (100-200k),19.8,1,-0.02509108298639351,0.8715384615384615
royal-enfield,2017,8,133400.0,Premium (100-200k),19.8,1,-0.049478395484603865,1.0261538461538462
royal-enfield,2017,8,130000.0,Premium (100-200k),19.8,1,-0.04609696714004352,1.0
royal-enfield,2013,12,103200.0,Premium (100-200k),19.8,1,-0.010863830452344292,0.7938461538461539
royal-enfield,2017,8,141000.0,Premium (100-200k),19.8,1,-0.05677228041625337,1.0846153846153845
royal-enfield,2011,14,97100.0,Mid-range (50-100k),19.8,1,-0.004921746348640843,1.1423529411764706
um,2019,6,149000.0,Premium (100-200k),24.8,1,-0.08634993654809442,1.1492479753181644
royal-enfield,2019,6,140000.0,Premium (100-200k),19.8,1,-0.07512766668447712,1.0769230769230769
ktm,2019,6,165900.0,Premium (100-200k),25.1,1,-0.10597785098553647,1.1421686746987951
royal-enfield,2017,8,118000.0,Premium (100-200k),19.8,1,-0.033509028456091716,0.9076923076923077
royal-enfield,2020,5,190000.0,Premium (100-200k),19.1,1,-0.15951710191451296,1.4615384615384615
ktm,2018,7,125000.0,Premium (100-200k),24.6,1,-0.04697087539025091,0.8605851979345955
royal-enfield,2011,14,80000.0,Mid-range (50-100k),19.8,1,0.008887364849560764,0.9411764705882353
bajaj,2017,8,69000.0,Mid-range (50-100k),19.0,1,0.0335371599944696,1.078125
um,2017,8,95250.0,Mid-range (50-100k),24.8,1,-0.006206566005344971,1.0524861878453038
royal-enfield,2013,12,97000.0,Mid-range (50-100k),19.8,1,-0.005658033323296285,1.1411764705882352
ktm,2017,8,129687.0,Premium (100-200k),25.1,1,-0.04578180005127819,0.8928537005163512
ktm,2019,6,181562.0,Premium (100-200k),25.1,1,-0.12273223412904333,1.2499965576592083
royal-enfield,2021,4,228250.0,Luxury (>200k),19.1,1,-0.2596814802691465,0.9898091934084996
royal-enfield,2017,8,135000.0,Premium (100-200k),19.8,1,-0.05104363134176948,1.0384615384615385
ktm,2017,8,127500.0,Premium (100-200k),24.6,1,-0.04356089614758818,0.8777969018932874
um,2018,7,97950.0,Mid-range (50-100k),24.8,1,-0.011125895669053198,1.0823204419889503
royal-enfield,2018,7,156000.0,Premium (100-200k),19.8,1,-0.0806362737348103,1.2
ktm,2018,7,79000.0,Mid-range (50-100k),25.1,4,0.019459329601258735,0.8777826543480797
royal-enfield,2014,11,100000.0,Premium (100-200k),19.8,1,-0.008963960420407258,0.7692307692307693
ktm,2016,9,54000.0,Mid-range (50-100k),24.6,4,0.0559328556234151,0.600003333351852
royal-enfield,2020,5,175000.0,Premium (100-200k),19.1,1,-0.1406017880107855,1.3461538461538463
bajaj,2017,8,65000.0,Mid-range (50-100k),19.0,1,0.04072485154843586,1.015625
royal-enfield,2018,7,136300.0,Premium (100-200k),19.8,1,-0.059995463911394875,1.0484615384615386
royal-enfield,2016,9,105000.0,Premium (100-200k),19.8,1,-0.016462302800385187,0.8076923076923077
royal-enfield,2015,10,115000.0,Premium (100-200k),19.8,1,-0.024077921683487213,0.8846153846153846
royal-enfield,2017,8,110000.0,Premium (100-200k),19.8,1,-0.024479115654482353,0.8461538461538461
royal-enfield,2017,8,119100.0,Premium (100-200k),19.8,1,-0.034708446048743014,0.9161538461538462
ktm,2020,5,93000.0,Mid-range (50-100k),24.6,4,-0.00513183417397145,1.0333390741059671
royal-enfield,2017,8,138000.0,Premium (100-200k),19.8,1,-0.05393520035965649,1.0615384615384615
royal-enfield,2020,5,190000.0,Premium (100-200k),19.1,1,-0.15951710191451296,1.4615384615384615
royal-enfield,2018,7,130000.0,Premium (100-200k),19.8,1,-0.05285347489472958,1.0
royal-enfield,2017,8,110000.0,Premium (100-200k),19.8,1,-0.024479115654482353,0.8461538461538461
royal-enfield,2017,8,138500.0,Premium (100-200k),19.8,1,-0.05441177116294038,1.0653846153846154
royal-enfield,2019,6,141300.0,Premium (100-200k),19.8,1,-0.0767851533705366,1.0869230769230769
ktm,2017,8,125000.0,Premium (100-200k),25.1,2,-0.04098093465500985,0.8605851979345955
royal-enfield,2016,9,125000.0,Premium (100-200k),19.8,1,-0.036345794559471845,0.9615384615384616
royal-enfield,2017,8,139500.0,Premium (100-200k),19.8,1,-0.05536041376296885,1.073076923076923
ktm,2017,8,125000.0,Premium (100-200k),24.6,1,-0.04098093465500985,0.8605851979345955
royal-enfield,2018,7,138200.0,Premium (100-200k),19.8,1,-0.06209384161538645,1.063076923076923
ktm,2018,7,140000.0,Premium (100-200k),25.1,1,-0.0640590914846102,0.963855421686747
ktm,2015,10,90000.0,Mid-range (50-100k),25.0,1,0.0007193678178752938,1.00000555558642
bajaj,2020,5,135000.0,Premium (100-200k),18.76,1,-0.08291206421787023,1.1783960720130933
royal-enfield,2019,6,181563.0,Premium (100-200k),19.8,1,-0.1227332647500412,1.3966384615384615
royal-enfield,2016,9,181563.0,Premium (100-200k),19.8,1,-0.08023371250278633,1.3966384615384615
ktm,2016,9,115000.0,Premium (100-200k),24.6,2,-0.026788780677330593,0.7917383820998278
royal-enfield,2018,7,125000.0,Premium (100-200k),19.8,1,-0.04697087539025091,0.9615384615384616
royal-enfield,2019,6,175000.0,Premium (100-200k),19.8,1,-0.11586513080220073,1.3461538461538463
royal-enfield,2019,6,193193.0,Premium (100-200k),27.2,1,-0.13441143693906388,1.4861
royal-enfield,2015,10,110000.0,Premium (100-200k),19.8,1,-0.019535817526568966,0.8461538461538461
royal-enfield,2015,10,120500.0,Premium (100-200k),19.8,1,-0.02887336333106494,0.926923076923077
royal-enfield,2020,5,179000.0,Premium (100-200k),19.1,1,-0.14576893862592222,1.376923076923077
ktm,2017,8,105000.0,Premium (100-200k),24.6,1,-0.018539055064931587,0.7228915662650602
royal-enfield,2019,6,165000.0,Premium (100-200k),19.8,1,-0.10497560313665733,1.2692307692307692
royal-enfield,2015,10,140000.0,Premium (100-200k),19.8,2,-0.04442202735728462,1.0769230769230769
ktm,2018,7,120000.0,Premium (100-200k),25.1,1,-0.04088300979654358,0.8261617900172117
bajaj,2016,9,76000.0,Mid-range (50-100k),19.0,1,0.019395287555156737,1.1875
royal-enfield,2018,7,160000.0,Premium (100-200k),19.8,1,-0.08455182779526815,1.2307692307692308
royal-enfield,2015,10,103900.0,Premium (100-200k),19.8,1,-0.01373577682531546,0.7992307692307692
royal-enfield,2017,8,141290.0,Premium (100-200k),19.8,1,-0.05704372416807324,1.0868461538461538
royal-enfield,2015,10,122883.0,Premium (100-200k),19.8,3,-0.03089017296794605,0.9452538461538461
royal-enfield,2016,9,112600.0,Premium (100-200k),19.8,1,-0.02438544228852635,0.8661538461538462
royal-enfield,2018,7,167000.0,Premium (100-200k),19.8,1,-0.0912065189209883,1.2846153846153847
royal-enfield,2015,10,112000.0,Premium (100-200k),19.8,1,-0.02137452474072754,0.8615384615384616
ktm,2018,7,160700.0,Premium (100-200k),25.1,1,-0.08522840515992747,1.106368330464716
um,2018,7,124950.0,Premium (100-200k),25.0,1,-0.046911038224504376,0.9637485537986887
um,2017,8,100000.0,Premium (100-200k),24.8,1,-0.012346122932694215,0.7713073659853451
um,2017,8,96050.0,Mid-range (50-100k),24.8,1,-0.007259089376769223,1.0613259668508288
um,2017,8,127200.0,Premium (100-200k),24.8,1,-0.043253650049802195,0.9811029695333591
um,2018,7,122600.0,Premium (100-200k),24.8,1,-0.04407526915914306,0.9456228306980332
royal-enfield,2017,8,110000.0,Premium (100-200k),19.8,1,-0.024479115654482353,0.8461538461538461
royal-enfield,2017,8,119900.0,Premium (100-200k),19.8,1,-0.03557467648128787,0.9223076923076923
royal-enfield,2018,7,125000.0,Premium (100-200k),19.8,1,-0.04697087539025091,0.9615384615384616
royal-enfield,2015,10,104000.0,Premium (100-200k),19.8,1,-0.01383330300302732,0.8
royal-enfield,2016,9,114200.0,Premium (100-200k),19.8,1,-0.025992662904593455,0.8784615384615385
royal-enfield,2016,9,115600.0,Premium (100-200k),19.8,1,-0.02738264480100705,0.8892307692307693
royal-enfield,2017,8,123000.0,Premium (100-200k),19.8,1,-0.0388842516182486,0.9461538461538461
um,2017,8,132700.0,Premium (100-200k),25.0,2,-0.048788433949615406,1.023524874662553
bajaj,2019,6,78800.0,Mid-range (50-100k),19.0,1,0.023078348790107284,1.23125
um,2018,7,120000.0,Premium (100-200k),24.8,1,-0.04088300979654358,0.9255688391824142
ktm,2015,10,160000.0,Premium (100-200k),25.0,1,-0.05846186950563559,1.1015490533562822
royal-enfield,2018,7,134600.0,Premium (100-200k),19.8,1,-0.05809660675642281,1.0353846153846153
royal-enfield,2015,10,108000.0,Premium (100-200k),19.8,1,-0.017666772410079856,0.8307692307692308
royal-enfield,2017,8,135000.0,Premium (100-200k),19.8,1,-0.05104363134176948,1.0384615384615385
royal-enfield,2013,12,74600.0,Mid-range (50-100k),19.8,1,0.016107647551629856,0.8776470588235294
ktm,2015,10,73600.0,Mid-range (50-100k),25.0,2,0.02062051961821121,0.8177823210128945
royal-enfield,2014,11,107000.0,Premium (100-200k),19.8,1,-0.01518900688903524,0.823076923076923
royal-enfield,2016,9,120000.0,Premium (100-200k),19.8,1,-0.031655805379029456,0.9230769230769231
um,2017,8,115000.0,Premium (100-200k),24.8,1,-0.030187447857948024,0.8870034708831469
royal-enfield,2017,8,121000.0,Premium (100-200k),19.8,1,-0.03675752258693654,0.9307692307692308
royal-enfield,2018,7,145100.0,Premium (100-200k),19.8,1,-0.06951199006471742,1.116153846153846
ktm,2015,10,120000.0,Premium (100-200k),25.0,1,-0.02844564567130381,0.8261617900172117
ktm,2020,5,180000.0,Premium (100-200k),24.6,1,-0.14704627617895039,1.2392426850258176
royal-enfield,2017,8,130000.0,Premium (100-200k),19.8,1,-0.04609696714004352,1.0
royal-enfield,2015,10,115000.0,Premium (100-200k),19.8,1,-0.024077921683487213,0.8846153846153846
royal-enfield,2018,7,133000.0,Premium (100-200k),19.8,1,-0.056290574841938,1.023076923076923
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
royal-enfield,2019,6,184100.0,Premium (100-200k),19.8,1,-0.12533284993610683,1.416153846153846
ktm,2017,8,155000.0,Premium (100-200k),25.1,1,-0.06935150801467493,1.0671256454388984
royal-enfield,2018,7,155000.0,Premium (100-200k),19.8,1,-0.07964395057565898,1.1923076923076923
royal-enfield,2019,6,180000.0,Premium (100-200k),19.8,1,-0.12111659924624463,1.3846153846153846
ktm,2018,7,145250.0,Premium (100-200k),24.6,1,-0.06966986716208656,1.0
royal-enfield,2015,10,115300.0,Premium (100-200k),19.8,1,-0.024344759351064615,0.8869230769230769
royal-enfield,2014,11,112900.0,Premium (100-200k),19.8,1,-0.020154646846782143,0.8684615384615385
royal-enfield,2019,6,149300.0,Premium (100-200k),19.8,1,-0.08671417805444492,1.1484615384615384
royal-enfield,2014,11,119500.0,Premium (100-200k),19.8,1,-0.025437273979439512,0.9192307692307692
bajaj,2018,7,75400.0,Mid-range (50-100k),19.0,1,0.025970895722985277,1.178125
royal-enfield,2018,7,126600.0,Premium (100-200k),19.8,1,-0.048874916697233095,0.9738461538461538
royal-enfield,2017,8,150000.0,Premium (100-200k),19.8,1,-0.06497749726755808,1.1538461538461537
royal-enfield,2016,9,124500.0,Premium (100-200k),19.8,1,-0.03588437551919221,0.9576923076923077
ktm,2020,5,165000.0,Premium (100-200k),24.6,1,-0.1272577431303894,1.1359724612736661
royal-enfield,2019,6,160000.0,Premium (100-200k),19.8,1,-0.09932312152999989,1.2307692307692308
royal-enfield,2017,8,114900.0,Premium (100-200k),19.8,1,-0.030075428338368848,0.8838461538461538
um,2018,7,70000.0,Mid-range (50-100k),24.8,1,0.03625650066723529,0.7734806629834254
bajaj,2020,5,112999.0,Premium (100-200k),18.76,1,-0.0450603201505162,0.9863524277141298
royal-enfield,2016,9,135000.0,Premium (100-200k),19.8,1,-0.04524582132494426,1.0384615384615385
royal-enfield,2020,5,185000.0,Premium (100-200k),19.1,1,-0.15334910778185318,1.4230769230769231
bajaj,2016,9,60000.0,Mid-range (50-100k),19.0,1,0.04481597801517834,0.9375
royal-enfield,2019,6,180000.0,Premium (100-200k),19.8,1,-0.12111659924624463,1.3846153846153846
ktm,2020,5,190000.0,Premium (100-200k),25.1,1,-0.15951710191451296,1.3080895008605853
royal-enfield,2017,8,121000.0,Premium (100-200k),19.8,1,-0.03675752258693654,0.9307692307692308
royal-enfield,2019,6,180000.0,Premium (100-200k),19.8,1,-0.12111659924624463,1.3846153846153846
royal-enfield,2015,10,115000.0,Premium (100-200k),19.8,1,-0.024077921683487213,0.8846153846153846
ktm,2015,10,110000.0,Premium (100-200k),25.0,1,-0.019535817526568966,0.7573149741824441
um,2018,7,133500.0,Premium (100-200k),25.0,1,-0.056856951136450506,1.0296953335904357
um,2018,7,125000.0,Premium (100-200k),25.0,1,-0.04697087539025091,0.9641342074816814
royal-enfield,2018,7,165000.0,Premium (100-200k),19.8,2,-0.08932995926740106,1.2692307692307692
royal-enfield,2017,8,175000.0,Premium (100-200k),27.2,1,-0.08569735560136338,1.3461538461538463
royal-enfield,2016,9,125000.0,Premium (100-200k),19.8,1,-0.036345794559471845,0.9615384615384616
ktm,2021,4,207500.0,Luxury (>200k),24.6,1,-0.23002113309831684,0.9431818181818182
bajaj,2018,7,55250.0,Mid-range (50-100k),19.0,2,0.06829025238684017,0.86328125
royal-enfield,2019,6,160000.0,Premium (100-200k),19.8,1,-0.09932312152999989,1.2307692307692308
um,2017,8,89000.0,Mid-range (50-100k),24.8,1,0.002293561692337742,0.9834254143646409
royal-enfield,2019,6,160000.0,Premium (100-200k),19.8,1,-0.09932312152999989,1.2307692307692308
um,2017,8,85000.0,Mid-range (50-100k),24.8,1,0.00801206601103932,0.9392265193370166
ktm,2014,11,85000.0,Mid-range (50-100k),25.0,1,0.005833345105225707,0.9444496913871744
royal-enfield,2016,9,98800.0,Mid-range (50-100k),19.8,1,-0.009611638770622655,1.1623529411764706
royal-enfield,2019,6,185000.0,Premium (100-200k),19.8,1,-0.12624788044360602,1.4230769230769231
royal-enfield,2010,15,51000.0,Mid-range (50-100k),19.8,2,0.03761947811492872,0.6
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
royal-enfield,2014,11,110000.0,Premium (100-200k),19.8,1,-0.01774417443242804,0.8461538461538461
royal-enfield,2017,8,128000.0,Premium (100-200k),19.8,1,-0.044071570093177526,0.9846153846153847
royal-enfield,2017,8,130000.0,Premium (100-200k),19.8,1,-0.04609696714004352,1.0
ktm,2015,10,135000.0,Premium (100-200k),25.0,1,-0.040630608918395206,0.9294320137693631
ktm,2019,6,181562.0,Premium (100-200k),24.6,1,-0.12273223412904333,1.2499965576592083
royal-enfield,2019,6,181562.0,Premium (100-200k),19.8,1,-0.12273223412904333,1.3966307692307691
royal-enfield,2018,7,166000.0,Premium (100-200k),19.8,1,-0.09027066151893481,1.2769230769230768
royal-enfield,2019,6,186750.0,Premium (100-200k),19.8,1,-0.1280165381723264,1.4365384615384615
royal-enfield,2020,5,207500.0,Luxury (>200k),19.1,1,-0.18013056480220135,0.8998265394622723
benelliimperiale,2020,5,207500.0,Luxury (>200k),20.7,1,-0.18013056480220135,0.9707602339181286
royal-enfield,2015,10,115300.0,Premium (100-200k),19.8,1,-0.024344759351064615,0.8869230769230769
royal-enfield,2019,6,150000.0,Premium (100-200k),19.8,1,-0.08756170885900749,1.1538461538461537
royal-enfield,2017,8,140200.0,Premium (100-200k),27.2,1,-0.056020929484177584,1.0784615384615384
royal-enfield,2015,10,130440.0,Premium (100-200k),19.8,2,-0.03706098996670426,1.0033846153846153
royal-enfield,2015,10,93000.0,Mid-range (50-100k),19.8,1,-0.0025626335416513157,1.0941176470588236
royal-enfield,2020,5,175000.0,Premium (100-200k),19.8,1,-0.1406017880107855,1.3461538461538463
royal-enfield,2015,10,109400.0,Premium (100-200k),19.8,1,-0.01897833734810206,0.8415384615384616
ktm,2019,6,125000.0,Premium (100-200k),24.6,1,-0.0550111124672894,0.8605851979345955
bajaj,2018,7,85000.0,Mid-range (50-100k),19.0,1,0.009151394567756488,1.328125
royal-enfield,2016,9,123100.0,Premium (100-200k),19.8,1,-0.03458358317838517,0.946923076923077
bajaj,2017,8,75000.0,Mid-range (50-100k),19.0,1,0.023411329083657617,1.171875
ktm,2017,8,95000.0,Mid-range (50-100k),24.6,1,-0.0058760660427830125,1.0555614197856655
ktm,2016,9,79900.0,Mid-range (50-100k),24.6,1,0.013927664936017159,0.8877827099039439
royal-enfield,2015,10,110000.0,Premium (100-200k),19.8,1,-0.019535817526568966,0.8461538461538461
royal-enfield,2018,7,125000.0,Premium (100-200k),19.8,1,-0.04697087539025091,0.9615384615384616
royal-enfield,2014,11,110000.0,Premium (100-200k),19.8,1,-0.01774417443242804,0.8461538461538461
ktm,2020,5,210000.0,Luxury (>200k),25.1,1,-0.1829606466300402,0.9545454545454546
royal-enfield,2018,7,125000.0,Premium (100-200k),19.8,2,-0.04697087539025091,0.9615384615384616
royal-enfield,2015,10,111000.0,Premium (100-200k),19.8,1,-0.020458898295553585,0.8538461538461538
ktm,2018,7,155625.0,Premium (100-200k),25.1,1,-0.08026479323133007,1.0714285714285714
royal-enfield,2020,5,197125.0,Premium (100-200k),19.8,1,-0.1680858946199726,1.5163461538461538
royal-enfield,2020,5,207500.0,Luxury (>200k),19.1,1,-0.18013056480220135,0.8998265394622723
royal-enfield,2020,5,197125.0,Premium (100-200k),19.1,1,-0.1680858946199726,1.5163461538461538
royal-enfield,2017,8,160000.0,Premium (100-200k),19.8,1,-0.0736037549427937,1.2307692307692308
royal-enfield,2015,10,108000.0,Premium (100-200k),19.8,1,-0.017666772410079856,0.8307692307692308
royal-enfield,2017,8,145000.0,Premium (100-200k),19.8,1,-0.06047399752675453,1.1153846153846154
royal-enfield,2019,6,191937.0,Premium (100-200k),19.8,1,-0.13317890797052812,1.4764384615384616
ktm,2019,6,176375.0,Premium (100-200k),25.1,1,-0.1173216217416797,1.2142857142857142
royal-enfield,2018,7,176375.0,Premium (100-200k),19.8,1,-0.09975413259258459,1.3567307692307693
royal-enfield,2019,6,181562.0,Premium (100-200k),19.8,1,-0.12273223412904333,1.3966307692307691
royal-enfield,2019,6,181562.0,Premium (100-200k),19.8,1,-0.12273223412904333,1.3966307692307691
royal-enfield,2014,11,98500.0,Mid-range (50-100k),19.8,1,-0.0075786290780588406,1.1588235294117648
royal-enfield,2018,7,140000.0,Premium (100-200k),19.8,1,-0.0640590914846102,1.0769230769230769
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
ktm,2018,7,145000.0,Premium (100-200k),25.1,1,-0.06940666093023262,0.9982788296041308
royal-enfield,2017,8,130000.0,Premium (100-200k),19.8,1,-0.04609696714004352,1.0
ktm,2018,7,130000.0,Premium (100-200k),25.1,1,-0.05285347489472958,0.8950086058519794
royal-enfield,2017,8,150000.0,Premium (100-200k),27.2,2,-0.06497749726755808,1.1538461538461537
ktm,2019,6,165000.0,Premium (100-200k),24.6,1,-0.10497560313665733,1.1359724612736661
royal-enfield,2018,7,170000.0,Premium (100-200k),19.8,1,-0.09398555489606086,1.3076923076923077
royal-enfield,2021,4,220000.0,Luxury (>200k),19.1,1,-0.24814119714794947,0.9540329575021682
ktm,2017,8,81000.0,Mid-range (50-100k),24.6,1,0.013971083584431887,0.900005000027778
bajaj,2020,5,131000.0,Premium (100-200k),18.76,1,-0.07641737036156937,1.143480632842335
ktm,2017,8,125000.0,Premium (100-200k),25.1,1,-0.04098093465500985,0.8605851979345955
um,2017,8,126500.0,Premium (100-200k),24.8,1,-0.0425342692896622,0.9757038179714617
royal-enfield,2021,4,225000.0,Luxury (>200k),19.1,1,-0.2551732567604883,0.9757155247181266
mahindra,2017,8,73300.0,Mid-range (50-100k),26.45,2,0.026206164918389896,1.0
ktm,2018,7,150000.0,Premium (100-200k),25.1,1,-0.07459844362836598,1.0327022375215147
royal-enfield,2020,5,200000.0,Luxury (>200k),19.8,1,-0.17147341533935556,0.8673026886383348
royal-enfield,2018,7,155625.0,Premium (100-200k),19.8,1,-0.08026479323133007,1.1971153846153846
ktm,2018,7,130000.0,Premium (100-200k),24.6,1,-0.05285347489472958,0.8950086058519794
royal-enfield,2018,7,128000.0,Premium (100-200k),19.8,1,-0.05052410739047364,0.9846153846153847
royal-enfield,2018,7,185000.0,Premium (100-200k),27.2,1,-0.10728063030085933,1.4230769230769231
ktm,2013,12,40000.0,Budget (<50k),25.0,3,0.06590506917934558,1.2698412698412698
royal-enfield,2019,6,185000.0,Premium (100-200k),19.8,1,-0.12624788044360602,1.4230769230769231
royal-enfield,2016,9,120000.0,Premium (100-200k),19.8,1,-0.031655805379029456,0.9230769230769231
royal-enfield,2010,15,70000.0,Mid-range (50-100k),19.8,1,0.017086389624478948,0.8235294117647058
ktm,2016,9,114125.0,Premium (100-200k),24.6,1,-0.02591777292653874,0.7857142857142857
bajaj,2016,9,58000.0,Mid-range (50-100k),19.0,1,0.048407234424210244,0.90625
royal-enfield,2011,14,80000.0,Mid-range (50-100k),19.8,1,0.008887364849560764,0.9411764705882353
ktm,2016,9,145000.0,Premium (100-200k),25.1,1,-0.05357798727118901,0.9982788296041308
ktm,2013,12,85000.0,Mid-range (50-100k),25.0,1,0.005348535436536683,0.9444496913871744
um,2019,6,95000.0,Mid-range (50-100k),24.8,3,-0.007842417651617861,1.0497237569060773
royal-enfield,2015,10,165000.0,Premium (100-200k),19.8,1,-0.06172394864691144,1.2692307692307692
royal-enfield,2015,10,110000.0,Premium (100-200k),19.8,1,-0.019535817526568966,0.8461538461538461
ktm,2018,7,96000.0,Mid-range (50-100k),24.6,1,-0.00822539480412865,1.0666725926255145
ktm,2013,12,60000.0,Mid-range (50-100k),25.0,1,0.03380388513366106,0.6666703703909466
royal-enfield,2019,6,155000.0,Premium (100-200k),19.8,1,-0.09352147161369939,1.1923076923076923
royal-enfield,2019,6,181562.0,Premium (100-200k),19.8,1,-0.12273223412904333,1.3966307692307691
royal-enfield,2019,6,190000.0,Premium (100-200k),19.8,1,-0.1312648644903054,1.4615384615384615
ktm,2016,9,155000.0,Premium (100-200k),25.1,1,-0.061414158818225095,1.0671256454388984
royal-enfield,2017,8,125000.0,Premium (100-200k),19.8,1,-0.04098093465500985,0.9615384615384616
royal-enfield,2018,7,140000.0,Premium (100-200k),19.8,1,-0.0640590914846102,1.0769230769230769
royal-enfield,2017,8,130000.0,Premium (100-200k),19.8,2,-0.04609696714004352,1.0
royal-enfield,2019,6,112500.0,Premium (100-200k),19.8,1,-0.03664673854931344,0.8653846153846154
royal-enfield,2015,10,106000.0,Premium (100-200k),19.8,1,-0.0157663128783474,0.8153846153846154
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
um,2017,8,135800.0,Premium (100-200k),25.0,1,-0.051820171158765804,1.0474354030080988
bajaj,2017,8,55000.0,Mid-range (50-100k),19.0,1,0.060548508766093634,0.859375
royal-enfield,2018,7,150000.0,Premium (100-200k),19.8,1,-0.07459844362836598,1.1538461538461537
um,2017,8,110000.0,Premium (100-200k),24.8,1,-0.024479115654482353,0.8484381025838796
royal-enfield,2018,7,132500.0,Premium (100-200k),19.8,1,-0.05572237053974649,1.0192307692307692
royal-enfield,2017,8,124000.0,Premium (100-200k),19.8,2,-0.03993629196451476,0.9538461538461539
royal-enfield,2018,7,145000.0,Premium (100-200k),19.8,1,-0.06940666093023262,1.1153846153846154
ktm,2017,8,162000.0,Premium (100-200k),25.1,1,-0.07527215798272202,1.1153184165232357
um,2017,8,170000.0,Premium (100-200k),24.8,1,-0.08177051272559477,1.3112225221750868
royal-enfield,2018,7,145000.0,Premium (100-200k),19.8,1,-0.06940666093023262,1.1153846153846154
royal-enfield,2017,8,137000.0,Premium (100-200k),19.8,1,-0.052977508609381996,1.0538461538461539
royal-enfield,2018,7,142000.0,Premium (100-200k),19.8,1,-0.06621746184182742,1.0923076923076922
royal-enfield,2020,5,180000.0,Premium (100-200k),19.1,1,-0.14704627617895039,1.3846153846153846
ktm,2018,7,165000.0,Premium (100-200k),25.1,1,-0.08932995926740106,1.1359724612736661
um,2017,8,129700.0,Premium (100-200k),24.8,1,-0.04579490329911162,1.0003856536829927
royal-enfield,2016,9,98000.0,Mid-range (50-100k),19.8,1,-0.008700020595618696,1.1529411764705881
royal-enfield,2016,9,110000.0,Premium (100-200k),19.8,1,-0.02172988732522807,0.8461538461538461
royal-enfield,2012,13,94000.0,Mid-range (50-100k),19.8,1,-0.002795349343978515,1.1058823529411765
bajaj,2017,8,66000.0,Mid-range (50-100k),19.0,2,0.03889239021449187,1.03125
royal-enfield,2014,11,81000.0,Mid-range (50-100k),19.8,1,0.01018026151937923,0.9529411764705882
um,2017,8,120000.0,Premium (100-200k),24.8,1,-0.035682599438457974,0.9255688391824142
um,2017,8,134400.0,Premium (100-200k),24.8,1,-0.050458579662646,1.036637099884304
ktm,2015,10,110000.0,Premium (100-200k),25.0,1,-0.019535817526568966,0.7573149741824441
royal-enfield,2017,8,115700.0,Premium (100-200k),19.8,1,-0.030969206644683167,0.89
royal-enfield,2018,7,135000.0,Premium (100-200k),19.8,1,-0.05854523824570479,1.0384615384615385
bajaj,2017,8,66700.0,Mid-range (50-100k),19.0,1,0.03762406808466723,1.0421875
